Entity,Code,Year,"Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 15-19 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 20-24 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 25-29 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 30-34 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 35-39 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 40-44 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 45-49 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 50-54 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 55-59 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 60-64 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 65-69 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 70-74 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 75-79 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 80-84 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: over 85 years"
Bulgaria,BGR,1967,4.878049,7.1036487,6.7675867,6.276479,7.0049815,11.468236,13.815522,17.931997,15.996633,19.089575,25.443588,29.813036,50.159237,66.137566,54.6875
Bulgaria,BGR,1968,4.871758,5.9467916,6.5824585,7.2862697,6.8354826,9.036144,11.747953,15.474379,16.63113,18.108173,25.120773,33.82563,37.720707,61.598953,80.80808
Bulgaria,BGR,1969,6.50289,8.28438,7.9407096,7.4086547,6.330091,8.636364,14.754098,23.176191,17.171066,17.794428,30.126038,40.256176,49.481243,63.389393,79.012344
Bulgaria,BGR,1970,5.878031,7.9907017,8.517295,8.015334,7.8630896,8.765185,12.466467,18.022793,18.971333,24.115755,33.224564,37.15035,52.590874,77.12418,82.54717
Bulgaria,BGR,1971,5.0325637,8.353738,8.253326,7.288889,8.24646,10.164191,13.785625,18.43318,17.685589,25.466122,35.775616,41.474655,56.213017,61.251663,93.60731
Bulgaria,BGR,1972,6.6686425,7.094252,7.3289905,7.731032,8.559201,7.261247,12.453875,11.482255,19.42219,23.177319,34.02854,34.327747,52.742615,52.419353,110.328636
Bulgaria,BGR,1973,6.4351993,6.517017,5.5309734,8.451717,9.330496,10.876419,11.979727,16.099524,17.50199,23.033068,32.34429,34.238487,51.162792,53.206,85.51069
Bulgaria,BGR,1974,5.7462573,5.994152,9.118541,7.3175087,10.047684,11.123296,14.062741,14.49764,21.188772,27.095293,35.714287,41.244843,51.02041,61.47541,89.62264
Bulgaria,BGR,1975,6.7723565,6.258382,9.95325,9.175931,9.546953,10.671204,13.578898,16.501122,20.885548,22.374834,32.614277,36.42857,60.099133,68.965515,90.70295
Bulgaria,BGR,1976,5.9767222,10.9439125,9.483513,8.645534,10.034044,11.032309,13.942307,16.556824,24.138798,27.777779,38.68819,43.68932,60.588234,49.868767,88.79493
Bulgaria,BGR,1977,8.214849,10.041077,9.259259,8.206139,11.052727,11.216151,13.897867,19.920319,17.140377,23.877499,35.804337,47.157192,72.72727,75.28231,79.56989
Bulgaria,BGR,1978,6.988564,9.269273,9.343022,7.9859447,10,11.290054,14.518471,16.435295,20.470633,24.508408,33.2651,35.11651,63.72549,77.38095,82.96943
Bulgaria,BGR,1979,10.065506,10.983838,6.9329314,10.506799,11.213601,10.92233,14.918191,19.497261,20.227112,21.945433,36.808235,40.181465,62.726803,80.36739,63.31878
Bulgaria,BGR,1980,8.681672,9.825673,10.282382,8.512545,10.494486,11.477762,12.980769,17.151258,20.106548,20.808561,29.678068,38.522762,60,67.172264,80.338264
Bulgaria,BGR,1981,6.6906004,7.352941,10.667904,10.066617,12.584037,12.97989,14.867485,15.765018,20.27712,26.450743,29.929115,36.52393,52.173912,53.698074,68.68687
Bulgaria,BGR,1982,8.470354,11.538462,10.672853,9.988074,12.668778,15.89355,16.10253,16.06157,22.624434,29.309141,31.120333,38.675743,50.30275,85.188774,80.23483
Bulgaria,BGR,1983,5.9860325,4.9671526,7.649079,9.586578,11.793215,13.111727,13.577732,15.318015,20.2748,22.172039,31.138502,43.122444,55.937645,64.338234,62.618595
Bulgaria,BGR,1984,8.664378,10.269576,8.989119,11.823556,15.262421,16.114265,18.204313,20.812685,26.031101,27.677038,31.260504,44.46547,66.606255,81.66811,100.74627
Bulgaria,BGR,1985,8.3836355,9.950249,11.448482,11.227195,12.870571,14.375876,16.283699,17.107555,20.49447,23.584906,32.22688,45.19774,65.11427,104.46429,97.77778
Bulgaria,BGR,1986,7.7116513,9.603842,10.287042,12.636505,14.614383,14.1980715,16.283699,17.421602,18.874063,24.113228,37.7176,37.775135,51.33736,85.71429,117.77778
Bulgaria,BGR,1987,9.102323,10.036339,7.9519634,13.837065,13.782771,13.162335,18.291533,16.476984,19.183815,24.290052,34.348164,52.13952,65.90136,97.73829,100.56926
Bulgaria,BGR,1988,8.83447,10.053736,11.43604,10.670014,11.573726,14.407334,14.304536,20.354448,21.061792,26.301664,28.86598,45.904236,68.04479,76.37795,93.57798
Bulgaria,BGR,1989,8.432996,9.010541,10.05605,11.718131,12.174707,14.981864,18.857357,17.537449,22.333796,23.108864,30.965006,46.27355,60.907127,82.56173,105.07881
Bulgaria,BGR,1990,8.019367,10.437376,10.360963,11.834319,12.104283,11.863118,15.633621,16.449234,16.608997,22.189621,30.278233,36.378334,50.42017,67.36527,103.8526
Bulgaria,BGR,1991,7.1706004,8.868107,10.397137,11.806566,12.519562,14.016579,16.752808,17.533718,18.703024,21.799889,33.03122,38.545456,53.90009,68.08199,97.6
Bulgaria,BGR,1992,9.126672,11.659345,12.416605,12.55449,14.853138,14.96577,20.426447,20.761944,21.759005,28.085594,30.415125,38.067818,70.850204,70.34083,114.77988
Bulgaria,BGR,1993,10.188087,11.133603,14.397905,14.859366,14.263882,15.775918,17.99441,19.21521,21.474724,27.522936,29.94012,41.126762,54.932735,64.51613,76.1194
Bulgaria,BGR,1994,8.811959,9.720127,9.899175,11.777302,14.2587185,19.80036,21.420137,20.309671,20.84988,25.33816,30.423004,36.630035,52.63158,76.09476,93.56725
Bulgaria,BGR,1995,9.285943,8.766127,12.51117,12.296564,13.724809,16.594032,18.08996,19.265144,24.948454,21.032505,35.532993,33.949837,56.179775,63.317276,84.151474
Bulgaria,BGR,1996,8.015704,11.552229,10.808926,11.066028,15.468448,22.565321,20.398252,22.937548,24.436485,28.659954,28.099527,30.938124,53.313404,70.91691,115.32847
Bulgaria,BGR,1997,9.054326,10.051053,9.736932,11.46401,14.186913,16.186745,17.664377,22.553589,20.686714,29.126213,31.465517,38.834953,44.596912,73.01588,108.2391
Bulgaria,BGR,1998,7.5523515,13.064693,10.849297,12.041392,15.530168,16.543167,17.301039,18.297102,26.461802,22.441837,30.114002,35.429142,57.5374,85.19794,145.35902
Bulgaria,BGR,1999,5.7894735,9.636651,9.429196,11.066028,13.856398,16.373455,15.904905,20.104895,22.467148,21.940203,20.578777,37.16725,44.117645,67.18598,90.11628
Bulgaria,BGR,2000,3.9358387,8.353803,9.1373205,15.099386,17.683918,18.487902,21.923477,23.28823,19.458591,22.099792,19.556728,33.996433,43.460114,84.61443,88.545
Bulgaria,BGR,2001,4.8467765,10.818488,10.808662,10.808771,13.404338,14.757404,20.377281,21.95767,22.023512,20.573357,24.986685,33.03962,44.247036,64.230774,72.77922
Bulgaria,BGR,2002,5.8275714,7.623708,10.118159,11.189942,16.012716,16.928661,16.88991,21.199987,19.137548,21.98962,26.174614,35.546726,43.2393,61.498035,88.95874
Bulgaria,BGR,2003,4.7404327,6.6605344,7.6431823,8.441198,14.855733,12.993064,15.991375,16.17909,18.232065,18.949154,22.052866,22.544409,32.434624,58.1043,80.26971
Bulgaria,BGR,2004,3.0615623,6.5812325,7.846495,7.5158505,10.956566,13.098778,13.6287565,19.648487,17.814034,19.727486,19.630272,22.843708,29.493324,44.910004,56.59977
Bulgaria,BGR,2005,4.075446,7.044525,7.42361,9.57676,7.90883,9.864365,15.807458,16.304525,17.256224,20.826164,18.040863,23.903952,25.586966,43.728836,62.850857
Bulgaria,BGR,2006,3.9886801,6.732634,9.111522,7.7083983,9.042859,10.661001,13.386184,13.368959,19.339867,20.211784,19.157087,18.730392,31.005615,46.993507,63.27643
Bulgaria,BGR,2007,4.568856,4.904189,5.343555,6.895624,10.180819,10.078872,12.014199,12.309705,14.1507635,18.058517,17.823423,23.3506,35.13328,42.70709,47.247814
Bulgaria,BGR,2008,5.455335,6.280236,5.9721375,8.199858,11.036809,9.887304,11.547913,13.736519,19.405283,19.829426,15.192168,25.548328,25.469833,39.282158,55.041225
Bulgaria,BGR,2009,2.0883172,5.5762367,6.2640824,6.707969,8.84911,11.484922,10.886443,17.842152,16.203682,18.97105,17.612644,17.709175,21.416643,38.556488,48.239265
Bulgaria,BGR,2010,2.9927425,6.061151,4.880796,7.356019,7.732325,11.483034,11.6501465,18.268211,14.496679,17.21933,14.847847,19.704203,24.666256,35.184986,54.991173
Bulgaria,BGR,2011,4.0346713,6.514751,6.085579,6.448172,9.387984,9.909387,11.281475,15.899962,17.84082,12.72754,11.024975,15.921924,17.62425,26.421684,39.13538
Bulgaria,BGR,2012,6.3413916,7.9270115,5.515624,9.336559,10.289626,7.796196,12.081269,14.01254,17.43898,16.891748,15.013051,18.458698,24.383198,38.360653,46.931015
Bulgaria,BGR,2013,3.9723525,5.6141043,6.751117,6.961143,7.742112,8.503707,11.470569,12.377102,12.624031,13.616689,14.119308,13.935138,24.35051,26.7408,30.234823
Bulgaria,BGR,2014,5.695959,4.772438,5.125277,7.0961742,7.669363,8.281044,10.255369,10.694486,9.066318,13.861529,12.979856,20.024946,29.3421,30.486156,34.081505
Bulgaria,BGR,2015,3.1930315,4.6159825,5.7849507,5.760049,6.5413284,10.089743,11.0459175,13.326226,13.405577,12.006015,14.407339,12.637201,18.77341,21.89685,37.123043
Bulgaria,BGR,2016,2.5696702,6.0694175,6.336252,7.247712,7.8694215,6.6678395,8.659508,11.96107,11.781363,12.164982,9.837658,18.173779,20.001965,25.288754,40.070587
Bulgaria,BGR,2017,3.53341,5.6279287,5.7095175,4.991452,5.132224,6.9616704,10.277931,12.642848,10.495728,15.4967,16.409447,14.104815,23.661057,27.887999,43.401802
Bulgaria,BGR,2018,2.8635974,4.423772,7.4000244,7.297185,6.669604,8.96372,9.837337,8.799076,11.452512,11.156495,15.106596,14.181021,18.014254,23.99508,29.621923
Bulgaria,BGR,2019,3.1820583,4.2666316,6.171026,4.6027126,5.1554685,7.0550995,9.415518,9.064931,10.513334,13.189394,11.3078,10.980805,16.688148,24.06856,29.333296
Bulgaria,BGR,2020,2.5509593,2.9602487,6.8874264,6.517308,4.381993,7.5825286,7.9951267,11.736787,11.505813,11.453879,13.982988,12.762171,17.473995,21.39763,24.743288
Bulgaria,BGR,2021,2.5262651,4.5830116,5.6604147,3.8449461,6.4770765,6.400242,7.149005,9.872155,11.987062,13.3611765,12.00236,11.644847,14.373864,24.54636,28.007969
Canada,CAN,1950,3.349772,5.786095,5.7662854,6.4102564,9.348707,13.940188,15.236788,16.840172,17.34104,21.191523,20.658178,18.573797,18.498367,9.394572,13.232514
Canada,CAN,1951,1.7043841,5.984716,5.5826316,7.688611,8.2222,12.339984,13.851533,18.434572,17.365374,19.379078,17.7747,17.789072,20.191286,15.511892,11.428572
Canada,CAN,1952,2.0591538,5.272248,5.089717,6.708283,8.865939,11.425402,13.645225,15.981059,18.693192,22.798742,21.823141,14.359915,18.696312,15.920398,11.214953
Canada,CAN,1953,2.5918727,5.094614,6.415191,7.1167884,8.989194,13.321874,11.981335,16.514559,15.803632,19.890795,17.559658,15.389169,17.814156,11.4832535,10.928962
Canada,CAN,1954,2.0856004,4.9715266,6.7516246,7.8459344,7.48153,15.006252,13.541539,17.690348,16.614574,19.290123,17.857143,16.384018,16.077171,14.585233,3.558719
Canada,CAN,1955,1.8605475,4.153874,7.1398573,7.8705726,8.56827,12.67106,13.726186,16.035389,16.752577,20.753998,17.54386,17.178259,15.880017,11.333915,12.367491
Canada,CAN,1956,1.8067625,5.0482683,8.179618,7.4817066,9.152907,10.922566,15.020482,18.417463,20.81678,21.714285,20.465317,16.994875,14.505494,21.349274,17.054264
Canada,CAN,1957,2.1411512,5.6720524,7.219032,9.715754,9.858664,11.228471,15.824176,16.937939,21.14428,18.768768,19.400732,13.231013,16.813787,15.728477,7.6687117
Canada,CAN,1958,2.5274465,5.899705,7.9902163,7.3686714,10.650081,11.944756,14.716861,18.639929,20.228136,21.064302,15.547398,13.08558,16.538927,15.139442,2.9940119
Canada,CAN,1959,2.1263669,5.591254,7.451687,8.272928,11.346571,11.8754,14.362472,16.497147,18.879057,19.254993,19.662321,14.925373,16.994978,15.2207,4.4313145
Canada,CAN,1960,3.271062,7.063655,9.956389,9.688854,9.770115,10.583909,14.89533,16.578568,18.226177,19.15305,15.6945915,16.879795,19.37407,8.823529,7.2780204
Canada,CAN,1961,2.303665,5.745184,7.0288596,8.6491585,10.228167,12.779267,15.955875,17.724745,17.568716,19.016619,19.708479,16.409746,18.228218,14.305177,7.4257426
Canada,CAN,1962,3.2418127,6.84988,8.13349,9.204158,10.139615,10.924664,14.523625,18.44562,18.286814,17.290583,13.838014,9.140316,13.465628,12.402089,8.17757
Canada,CAN,1963,3.8745158,8.125547,8.402648,9.800771,11.302518,12.77248,13.289989,17.490162,17.071218,17.598684,15.08144,14.800198,15.862069,10.012516,11.148272
Canada,CAN,1964,3.5448422,7.7058063,9.194619,12.150668,12.254137,13.656679,16.066534,19.355524,19.736841,20.070648,15.825915,12.577065,11.792453,15.033072,10.660981
Canada,CAN,1965,3.7097409,8.349669,9.705461,11.41925,13.070361,14.777132,15.261493,20.954357,20.726683,21.88526,19.607843,15.674749,13.214404,12.761021,14.568158
Canada,CAN,1966,3.700076,9.101485,10.790788,9.905774,13.68372,13.046937,16.605505,20.135586,22.17322,18.088634,14.481851,14.279026,15.312916,12.401353,8.7378645
Canada,CAN,1967,5.030392,10.062167,11.53935,12.789768,12.419468,16.580635,16.887062,17.864231,21.200994,17.147882,18.242123,11.772853,12.682927,14.340872,12.160898
Canada,CAN,1968,4.623984,10.8518715,12.246993,13.432955,15.083191,17.753315,16.906538,20.586218,22.204418,19.51289,18.541855,14.383562,13.672496,10.253643,8.976661
Canada,CAN,1969,6.151709,13.739851,12.370702,12.835656,16.22718,18.303986,22.085993,21.619001,24.460432,21.017698,15.806111,18.522701,15.799256,14.263075,13.054831
Canada,CAN,1970,7.0282583,13.857313,13.761468,15.156226,18.134714,19.351343,21.152742,21.182785,22.744421,20.172136,20.047977,15.66346,12.773723,16.503353,9.259259
Canada,CAN,1971,7.937258,14.380121,14.061417,15.534129,17.308147,21.75805,21.92841,23.823082,23.229046,22.113653,16.271952,15.287181,15.035287,12.23092,13.090909
Canada,CAN,1972,9.339745,16.879795,16.920576,15.960211,17.645197,21.200571,20.518963,22.41571,20.030975,18.34977,16.802763,15.930331,14.514666,10.612638,14.757554
Canada,CAN,1973,9.062766,16.580257,15.519187,15.468991,18.690096,17.467936,23.034794,21.551723,23.73057,24.656868,21.520147,17.351788,15.187612,10.009533,8.152174
Canada,CAN,1974,10.783451,19.0819,17.60164,15.11117,19.338102,20.298977,20.940722,23.291397,19.581434,18.533724,19.216446,20.175789,12.846715,10.382256,11.795544
Canada,CAN,1975,10.164632,18.868816,16.856256,13.167057,17.52498,19.112305,18.916319,21.06143,19.97554,17.7642,19.930172,14.703037,11.935209,16.218721,5.12492
Canada,CAN,1976,10.719032,18.531485,18.37297,17.495626,16.46434,19.33271,20.808609,20.871143,19.818914,18.092472,14.072372,16.039717,14.30575,11.89387,10.752688
Canada,CAN,1977,12.578616,22.568022,18.500973,17.540842,19.850214,18.666456,22.328169,24.80289,20.542164,17.532326,19.636656,17.219503,13.108614,11.962783,10.047281
Canada,CAN,1978,11.9865885,22.153025,22.007914,18.98734,18.04878,21.735668,21.47385,21.774857,21.280434,20.655737,18.051949,17.894737,14.910026,20,14.204545
Canada,CAN,1979,12.930854,21.74008,18.825705,17.315786,17.68015,20.85967,21.915197,20.515778,20.957039,20.347883,18.397177,16.024548,14.575099,10.92437,5.518764
Canada,CAN,1980,11.777665,18.82908,20.335777,17.156988,17.132551,16.815882,22.232885,22.125708,19.324917,20.646128,18.403412,16.179626,20.997375,16.505636,14.885699
Canada,CAN,1981,12.657134,19.583582,16.118662,17.708231,16.438692,20.106136,19.595348,21.310816,21.86626,17.052998,17.529314,20.99779,15.946383,22.975079,9.803922
Canada,CAN,1982,11.614497,18.882868,21.113155,18.577868,18.910458,19.303558,19.96892,22.151394,22.055138,18.607069,17.75148,19.903692,14.583333,12.54902,10.362695
Canada,CAN,1983,13.449368,19.801565,20.504732,19.34488,17.34577,20.754065,21.9789,19.426752,21.850147,21.250587,19.324797,19.403204,19.666525,20.40086,14.278914
Canada,CAN,1984,12.337251,18.758059,17.34279,17.395838,16.199213,18.629408,17.13567,22.136978,20.974346,17.671047,15.961785,15.877517,15.702479,16.410257,16.64355
Canada,CAN,1985,11.197811,17.709465,16.794153,16.682886,15.864996,16.993715,17.71212,17.809654,18.168243,15.538489,16.178648,18.211695,14.7293,14.729951,11.545293
Canada,CAN,1986,12.520131,19.438158,19.816357,19.536076,18.162973,19.446337,18.162474,21.475637,18.201464,17.596872,16.23341,19.77516,20.5721,16.488846,10.096576
Canada,CAN,1987,12.764844,17.693466,19.0222,19.486586,16.595472,18.138756,20.640516,19.483166,18.643787,15.242822,18.252386,17.83575,15.489233,16.439205,12.272535
Canada,CAN,1988,12.746234,19.08144,18.552797,17.654476,18.711924,17.03484,16.987225,17.09541,18.658556,15.545406,15.648663,14.302741,17.792301,15.783204,9.326845
Canada,CAN,1989,13.171928,18.221895,17.522532,18.046528,17.623434,16.961653,18.97712,15.606242,18.117434,15.235093,15.775636,14.240506,13.8985405,14.330753,15.702796
Canada,CAN,1990,12.094173,17.6659,17.21821,18.781513,18.681318,16.855066,16.076963,14.582517,15.376985,12.141185,11.608942,13.823115,14.5412,14.356709,15.695067
Canada,CAN,1991,13.539548,18.451502,18.353258,18.22488,17.027796,17.442139,16.760117,16.371181,15.373293,15.212033,15.095043,13.99197,13.339841,13.535032,13.06036
Canada,CAN,1992,12.917618,17.947119,17.753416,17.57805,18.480066,16.651205,16.00937,18.125584,17.344788,15.222093,13.767783,10.9601555,12.780057,13.767209,11.620186
Canada,CAN,1993,12.1844635,16.471151,16.289366,17.823114,18.130878,18.283278,19.476759,16.843546,16.539543,13.848817,13.784348,13.005465,13.719988,16.078714,12.12895
Canada,CAN,1994,12.842073,17.438189,14.77169,16.071295,19.584757,17.505762,16.664158,17.227827,16.467066,14.228144,12.62968,11.460414,14.814815,13.752006,12.511443
Canada,CAN,1995,13.334006,16.585127,17.371164,18.49914,19.022366,19.459272,18.14516,18.929422,15.674465,14.409222,11.9749775,12.183789,12.816691,11.403509,12.205754
Canada,CAN,1996,11.4754095,17.40774,16.085047,16.225216,19.952024,20.165026,18.716578,18.417875,15.247108,12.66766,13.887652,14.272417,12.909777,13.111888,13.344937
Canada,CAN,1997,12.843856,14.470565,13.218525,15.36263,16.823763,17.520985,19.009644,16.771725,15.088864,13.1797085,11.524589,12.628337,11.594203,13.930561,13.690975
Canada,CAN,1998,12.497395,15.032238,15.162767,15.598763,17.22981,17.153543,17.049412,15.91372,14.200106,13.344789,11.379561,13.205115,11.755196,14.003077,11.228656
Canada,CAN,1999,12.216641,14.826702,14.731212,17.926287,19.632912,21.434114,20.080544,17.565342,16.118483,12.387712,12.59675,13.015237,12.193744,14.630119,10.703173
Canada,CAN,2000,10.849638,15.179906,13.193036,14.148632,15.976963,18.858473,17.20449,15.895506,13.69339,12.151343,10.952615,10.080414,11.67351,9.446021,8.470372
Canada,CAN,2001,9.778431,14.026282,13.888876,14.555105,16.722439,17.026476,19.217249,18.378513,15.847111,11.952234,9.109343,12.361061,11.115562,6.880484,9.996287
Canada,CAN,2002,10.106965,12.881504,12.631818,14.515642,16.127415,16.05388,17.825989,17.653017,15.295311,13.014639,10.603627,11.123944,10.019315,10.455971,12.18052
Canada,CAN,2003,10.170075,13.967016,11.542915,13.201615,17.443148,16.99956,18.031422,18.55193,15.851749,13.394024,12.349716,10.081817,10.100098,9.079821,12.675089
Canada,CAN,2004,9.865565,12.129892,12.723641,14.179057,16.153122,14.877948,17.351446,17.582878,14.260298,11.947587,10.323774,10.341034,10.335577,10.332357,10.061503
Canada,CAN,2005,9.917393,13.180575,10.374024,12.705282,16.093102,18.018307,18.164396,17.676208,14.611469,10.954991,11.556463,9.489439,13.065593,10.54586,8.923212
Canada,CAN,2006,6.9011703,11.740573,10.775641,11.105271,13.795096,15.463584,17.242111,15.605763,15.862553,12.996373,11.771105,9.917295,12.9343,9.610302,11.391303
Canada,CAN,2007,8.294283,12.658034,12.535283,10.6463995,14.240919,15.277368,17.891043,16.90187,14.448262,11.958397,9.016885,9.683418,11.625558,11.54459,10.14923
Canada,CAN,2008,9.253459,10.982063,11.10926,11.506866,13.870722,17.686676,16.927267,16.797707,15.489061,12.503838,10.903034,10.735686,11.139306,9.949273,10.8313675
Canada,CAN,2009,8.9865885,11.780937,10.940088,13.146181,14.528371,17.394737,17.582905,18.66401,16.654404,12.812525,9.893827,11.307971,9.031802,10.559387,12.027152
Canada,CAN,2010,8.882373,12.116291,11.2555275,12.652672,14.93269,15.08363,17.992226,18.542995,16.894701,13.873502,10.347563,10.56818,11.227835,10.697009,11.124478
Canada,CAN,2011,8.854196,12.636371,10.689208,12.055625,12.498676,14.935436,15.716126,16.571707,16.005661,12.06088,9.697346,11.211843,10.980624,10.617357,9.291828
Canada,CAN,2012,10.176273,12.110195,11.09573,11.467627,12.684119,15.694858,17.318193,16.99772,17.774183,13.258187,10.561944,11.218791,9.290317,9.85327,9.7130785
Canada,CAN,2013,7.6087475,11.05662,11.410065,11.933767,12.879259,15.729601,18.302944,18.063065,17.543139,14.274569,11.283433,10.584311,11.0929785,12.947944,13.471364
Canada,CAN,2014,9.619173,10.7401495,12.887787,12.398332,13.664664,15.824701,19.125406,18.718933,18.489872,14.293195,11.456716,10.62372,12.002283,12.276232,11.486132
Canada,CAN,2015,9.521509,12.516311,13.943615,12.992866,12.625211,15.773059,19.004879,18.718788,18.238762,15.872398,12.156805,10.575604,12.9470005,13.190481,10.990693
Canada,CAN,2016,8.80355,11.9887705,12.221099,11.4710245,12.181667,14.799548,16.256105,16.550907,15.321157,13.366487,11.588131,8.281894,12.067886,11.103843,10.06302
Canada,CAN,2017,10.785087,12.985467,13.665254,12.717457,12.751982,13.49265,16.797087,16.586935,15.922352,14.130406,10.892006,8.970668,10.033394,11.534117,11.740721
Canada,CAN,2018,11.259423,16.058828,13.301621,12.788259,13.594525,14.766218,18.44135,19.06476,17.846193,15.161619,11.57699,11.091359,12.616452,10.443359,11.041568
Canada,CAN,2019,11.01651,14.663354,14.872149,14.037891,14.165749,15.177123,16.392807,17.830097,17.582342,16.350183,12.017632,10.8795185,9.587214,11.581866,11.50632
Canada,CAN,2020,9.002593,13.327861,13.061875,14.430586,13.120703,14.208525,14.727126,14.029418,16.419285,12.721619,10.092183,9.816755,10.849845,10.066327,12.359878
Canada,CAN,2021,9.381036,12.677769,12.051807,12.888307,12.749231,12.441099,12.863026,13.639536,12.5,12.69901,10.240549,8.2310095,7.9558306,8.22047,8.785702
Canada,CAN,2022,7.7648716,10.229577,9.765314,11.530099,12.938067,12.719543,12.994086,11.705267,12.40683,12.426632,10.165669,8.683662,8.791905,10.690012,7.468859
Cape Verde,CPV,2011,1.7235436,9.15248,10.843635,8.228646,13.132407,3.6978147,44.178482,22.325167,14.927601,0,0,13.178703,0,25.933609,71.53076
Chile,CHL,1955,5.838323,9.23913,10.721649,10.278373,6.020942,6.8656716,5.016722,6.614786,7.6923075,6.547619,5.9322033,11.538462,0,10.714286,5
Chile,CHL,1956,8.479532,13.60424,14.5161295,12.734864,11.989796,10.755814,10.784314,10.606061,16,13.294798,15.702479,11.25,14,14.285714,0
Chile,CHL,1957,9.129814,15.344828,16.078432,12.627292,14.42786,10.227273,13.375796,10.37037,10.194175,12.99435,8.8,13.414634,3.9215686,3.3333333,9.523809
Chile,CHL,1958,7.810321,13.996627,13.4357,11.354582,10.948905,12.5,10.5919,10.507246,10.952381,7.1823206,7.086614,11.904762,11.538462,10,0
Chile,CHL,1959,7.084469,10.231023,12.172285,8.576998,9.285714,10.569106,8.536586,7.8014183,7.9069767,12.972973,5.426357,6.976744,11.538462,3.2258065,13.636364
Chile,CHL,1960,7.3352895,14.054927,12.841681,12.199771,12.563983,13.018065,13.118665,12.838306,12.744652,12.678288,11.312217,17.18213,14.953271,9.433962,17.93722
Chile,CHL,1961,10.486794,17.565872,12.6402,12.210916,12.64965,9.798865,10.706018,14.824798,13.2626,8.200923,19.75128,12.222222,5.444646,9.146341,0
Chile,CHL,1962,7.603599,11.358403,9.410945,9.05469,12.381163,11.86569,9.631728,11.543535,11.245675,13.04566,13.610315,6.521739,12.433393,5.970149,8.5470085
Chile,CHL,1963,3.4649177,5.5455637,5.956433,6.719717,5.6131263,7.887602,5.5325036,5.7971015,5.0697083,8.325171,7.6923075,8.492569,5.2083335,5.830904,8.333333
Chile,CHL,1964,3.1302674,6.4168005,5.629139,4.817619,5.4610376,4.317582,4.0365987,3.132832,5.754213,4.7641735,5.442177,5.1652894,1.6891892,2.8328612,0
Chile,CHL,1965,2.4512665,4.8070126,2.5813112,1.2517883,3.0927835,5.177689,2.502781,4.5322113,2.847844,7.075472,2.5889966,1.9665684,1.7825311,0,5.102041
Chile,CHL,1966,7.4438844,13.039256,12.775256,10.131004,12.828344,10.460251,11.500547,14.026139,10.752688,9.237875,14.556962,9.606148,18.965517,2.8985507,10.3092785
Chile,CHL,1967,1.7975508,3.4055307,3.9395928,3.5885167,3.0175016,2.5252526,4.0453076,3.7688441,4.288499,3.6182723,4.3343654,4.6992483,5.016722,0,5.2083335
Chile,CHL,1968,7.5974455,16.7023,16.793154,12.100841,13.460016,11.97199,18.032352,15.436863,12.987013,14.178113,17.448856,17.351599,14.657981,8.196721,9.950249
